"","word","gender","cnt"
"16621","Gesteinszerstörung","f",181
"16896","Gewinnsatz","m",181
"17004","Gimmick","m",181
"17020","Gipskarton","m",181
"17093","Gummigutt","n",181
"17252","Harnstoffzyklus","m",181
"17267","Härteprüfung","f",181
"17604","Hausboot","n",181
"17627","Hausgeistlicher","m",181
"17895","Hühnerfleisch","n",181
"17912","Humanexperiment","n",181
"17996","Huthaut","f",181
"18145","Hypofunktion","f",181
"18418","Immunfluoreszenz","f",181
"19160","Instrumentalis","m",181
"19677","Isoniazid","n",181
"19815","Jugendarbeiter","m",181
"20856","Kastenordnung","f",181
"21174","Kentaur","m",181
"21175","Kentern","n",181
"21448","Kinderlehre","f",181
"22508","Komment","m",181
"22989","Konservatorenpalast","m",181
"23351","Konzertveranstalter","m",181
"24635","Mahlgut","n",181
"25434","Massenträgheitsmoment","n",181
"26013","Memoir","n",181
"26167","Merkurstab","m",181
"26205","Messbecher","m",181
"26330","Metapolitik","f",181
"26720","Minderheitsregime","n",181
"26799","Mineralsäure","f",181
"26893","Mischlicht","n",181
"27446","Mollwitz","n",181
"27467","Monatsbeitrag","m",181
"27495","Mondmonat","m",181
"27705","Moslemin","f",181
"27887","Mundschenk","m",181
"28347","Nachimpfung","f",181
"29098","Schickeria","f",181
"29178","Schiffsarzt","m",181
"29241","Schinderei","f",181
"29803","Schnüffler","m",181
"29879","Schöpfungswerk","n",181
"30126","Schulbibel","f",181
"30387","Schusswunde","f",181
"30448","Schutzkittel","m",181
"30672","Schwenker","m",181
"30931","Segensspruch","m",181
"31028","Seismik","f",181
"31097","Sektentypus","m",181
"31634","Sestine","f",181
"31735","Sichem","n",181
"31811","Sicherungsgegenstand","m",181
"32221","Skateboarden","n",181
"32597","Systemqualität","f",181
"32639","Szintillationszähler","m",181
"32814","Taktrate","f",181
"33539","Terminkontrolle","f",181
"34051","Tropismus","m",181
"34313","Typgenehmigung","f",181
"34354","Überantwortung","f",181
"34625","Überweidung","f",181
"34663","Uferböschung","f",181
"34704","Ultraschalltherapie","f",181
"34727","Umcodierung","f",181
"34775","Umkehrfunktion","f",181
"35327","Unpopularität","f",181
"35467","Unterhaltsreinigung","f",181
"36041","Ursprungspunkt","m",181
"36345","Zahntechnik","f",181
"36384","Zauberkünstler","m",181
"36433","Zeichenfilm","m",181
"36824","Zergliederer","m",181
"37052","Zinksulfid","n",181
"37368","Zugangsverweigerung","f",181
"37407","Zugschraube","f",181
"160","Abfüllanlage","f",180
"315","Abmusterung","f",180
"606","Abstreifen","n",180
"1414","Androide","m",180
"1432","Anergie","f",180
"1824","Anprangern","n",180
"2461","Arbeitsart","f",180
"2921","Armeereform","f",180
"3284","Atlant","m",180
"3426","Aufbauprinzip","n",180
"3916","Ausbildungsplatzangebot","n",180
"4404","Außenhülle","f",180
"4459","Außerkurssetzung","f",180
"4527","Austauschjahr","n",180
"4750","Avantgardist","m",180
"5129","Bankregel","f",180
"5132","Bankschalter","m",180
"5212","Barockkunst","f",180
"5283","Basisband","n",180
"6403","Beratungsorgan","n",180
"6803","Beschwerdeabteilung","f",180
"6819","Beschwichtigungspolitik","f",180
"6985","Besucherzentrum","n",180
"7502","Bezirkskrankenhaus","n",180
"8663","Diplomkaufmann","m",180
"9074","Doppelprisma","n",180
"9692","Durchschnittskurs","m",180
"9708","Durchschnittszuwachs","m",180
"9719","Durchstechung","f",180
"10452","Einlagekapital","n",180
"10909","Eismaschine","f",180
"10995","Elektrizitätsmarkt","m",180
"11141","Elternkompetenz","f",180
"11155","Elysion","n",180
"11206","Emissionstheorie","f",180
"11686","Entomologe","m",180
"11702","Entrümpelung","f",180
"11705","Entsakralisierung","f",180
"11937","Entzündungsherd","m",180
"11944","Enveloppe","f",180
"12001","Epilimnion","n",180
"13118","Europalette","f",180
"13368","Exportwachstum","n",180
"13456","Fabrikationsprogramm","n",180
"13712","Faktura","f",180
"14611","Fünfjährige","f",180
"14672","Funktionslosigkeit","f",180
"15074","Gassenhauer","m",180
"15266","Gebirgswald","m",180
"15653","Generalkonzil","n",180
"15746","Genomprojekt","n",180
"16262","Geschäftszeit","f",180
"16408","Geschwisterpaar","n",180
"16790","Gewebekultur","f",180
"16889","Gewinnmöglichkeit","f",180
"17424","Hauptherausgeber","m",180
"17697","Hausmannskost","f",180
"17887","Hügelkette","f",180
"18638","Industriekauffrau","f",180
"19197","Integrationsaufgabe","f",180
"19343","Internethandel","m",180
"19692","Isthmos","m",180
"20008","Kabinettsmitglied","n",180
"20035","Kaduzierung","f",180
"20117","Kalben","n",180
"20118","Kälberaufzucht","f",180
"20351","Kampftag","m",180
"20395","Kankroid","n",180
"20396","Kanna","m",180
"20591","Kapitulationsurkunde","f",180
"22176","Knorpelüberzug","m",180
"22239","Kochzeit","f",180
"23342","Konzerthalle","f",180
"23495","Koreanistik","f",180
"24013","Kreatinphosphat","n",180
"24231","Kriegerverein","m",180
"24340","Kriegsverletzung","f",180
"24555","Lymphangiom","n",180
"24688","Majo","f",180
"25237","Marmarameer","n",180
"25276","Martinstag","m",180
"25336","Maschinenzeichnen","n",180
"25412","Massenmittelpunkt","m",180
"25614","Mausrad","n",180
"26026","Mengenabnahme","f",180
"26410","Metzgermeister","m",180
"26751","Mindesthaltbarkeitsdatum","n",180
"26846","Ministerpräsidentschaft","f",180
"27339","Modefotografie","f",180
"28415","Nachrichtenquelle","f",180
"28822","Nationalstil","m",180
"29445","Schleudersitz","m",180
"29791","Schnitttiefe","f",180
"29824","Schofar","m",180
"29857","Schönschrift","f",180
"29964","Schreibmaschinendurchschlag","m",180
"30235","Schulgröße","f",180
"30264","Schulmathematik","f",180
"30699","Schwerpunktbereich","m",180
"31000","Seifenwasser","n",180
"31151","Selbstausschaltung","f",180
"31280","Selbstkultivierung","f",180
"32059","Singulett","n",180
"32359","Supinum","n",180
"32896","Tanzlokal","n",180
"33181","Technizismus","m",180
"33342","Tejo","m",180
"33434","Tempelbezirk","m",180
"33547","terminus","m",180
"33676","Tewje","m",180
"33803","Theaterregisseur","m",180
"34347","Übeltat","f",180
"34574","Überspekulation","f",180
"34628","Überweisungsbetrag","m",180
"34925","Umwandlungsprodukt","n",180
"37175","Zivilperson","f",180
"37310","Zuckerguss","m",180
"37323","Zuckerzusatz","m",180
"37507","Zungenschleimhaut","f",180
"37742","Zwangsherrschaft","f",180
"413","Absatzstruktur","f",179
"603","Abstraktionstheorie","f",179
"1210","Amtsgeheimnis","n",179
"1455","Anfangsgrund","m",179
"1526","Angedenken","n",179
"1574","Anglokanadier","m",179
"1796","Anophthalmus","m",179
"2009","Antidiskriminierungsrecht","n",179
"2578","Arbeitskräftereserve","f",179
"3840","Augenschutz","m",179
"4030","Ausführungsart","f",179
"4360","Ausschreibungstext","m",179
"4393","Außenhandelsdefizit","n",179
"4588","Auswechselbarkeit","f",179
"4933","Baikonur","n",179
"5137","Bankunternehmen","n",179
"5425","Bauernbevölkerung","f",179
"5440","Bauerntochter","f",179
"5562","Bauprodukt","m",179
"5801","Befähigungszeugnis","n",179
"5932","Begrenzungsfläche","f",179
"6344","Benzineinspritzung","f",179
"6416","Beratungszimmer","n",179
"6721","Beschäftigungsgarantie","f",179
"6765","Beschießen","n",179
"6839","Besinnlichkeit","f",179
"6968","Bestrahlungszeit","f",179
"7741","Bildkraft","f",179
"7978","Clonazepam","n",179
"8639","Diopter","m",179
"8640","Diopter","n",179
"8894","Dodoma","n",179
"9732","Durdreiklang","m",179
"10516","Einreisesperre","f",179
"10528","Einsattelung","f",179
"10628","Einstellungsentscheidung","f",179
"10751","Einzelgemeinde","f",179
"10885","Eisenoxid","n",179
"10895","Eisenverarbeitung","f",179
"11034","Elektronenblitz","m",179
"12023","Epitaphium","n",179
"12047","EPROM","n",179
"13131","Euroskeptizismus","m",179
"13573","Fachzeichnen","n",179
"13644","Fahrrichtung","f",179
"13772","Fälschen","n",179
"13805","Familienaufstellung","f",179
"13938","Farbfernseher","m",179
"13974","Farbsystem","n",179
"14024","Fässchen","n",179
"14101","Federschmuck","m",179
"14670","Funktionsleiste","f",179
"15039","Gasbrenner","m",179
"15142","Gasverwendung","f",179
"15166","Gauhauptstadt","f",179
"16052","Gesamtkoordination","f",179
"16924","Gewissenspflicht","f",179
"17314","Haubarkeitsalter","n",179
"17457","Hauptmaterial","n",179
"17925","Humanwissenschaft","f",179
"18003","Hüttenrauch","m",179
"18112","Hyperprolaktinämie","f",179
"18185","Hypothekenrecht","n",179
"18480","Impressionist","m",179
"18535","Indexnummer","f",179
"18536","Indexregister","n",179
"18611","Indult","m",179
"19009","Innenraumgestaltung","f",179
"19567","Iranpolitik","f",179
"19612","Irrigator","m",179
"19912","Jungfraujoch","n",179
"20286","Kammerkonzert","n",179
"20452","Kanzleramtschef","m",179
"20779","Karzinogenese","f",179
"20975","Kaufanreiz","m",179
"21062","Kea","m",179
"21711","Klangcharakter","m",179
"21734","Klarschrift","f",179
"22486","Kommagene","f",179
"22938","Konkurrenzschutz","m",179
"23393","Kopenhagener","m",179
"23435","Kopfschuss","m",179
"24124","Kreiselbewegung","f",179
"24722","Makrozustand","m",179
"24799","Managementvergütung","f",179
"25050","Markenkonzept","n",179
"26343","Metazoon","n",179
"26349","Meteorologe","m",179
"26463","Mietverlustversicherung","f",179
"26577","Milchreis","m",179
"26677","Millerit","m",179
"27334","Modder","m",179
"27444","Molltonleiter","f",179
"27502","Mondstein","m",179
"27909","Münzfälschung","f",179
"28344","Nachhirn","n",179
"28406","Nachrichtenberichterstattung","f",179
"29064","Scherkraft","f",179
"29320","Schlafrhythmus","m",179
"29388","Schlangestehen","n",179
"29751","Schnelleinstieg","m",179
"30114","Schulausflug","m",179
"30708","Schwertstreich","m",179
"31032","Seitenabstand","m",179
"31049","Seitengestaltung","f",179
"31632","Sesshaftwerdung","f",179
"32196","Ska","m",179
"32326","Smegma","n",179
"32407","Süßungsmittel","n",179
"32522","Synovialflüssigkeit","f",179
"33072","Taubstummenschule","f",179
"33075","Tauchboot","n",179
"33561","Terrazzo","m",179
"33859","Theologiestudent","m",179
"34216","Tupfen","m",179
"34314","Typhlitis","f",179
"34818","Umpflanzung","f",179
"35687","Unterschale","f",179
"36017","Uroma","f",179
"36211","Zahlendarstellung","f",179
"36326","Zahnlücke","f",179
"36428","Zeichenähnlichkeit","f",179
"36894","Zeugniserstellung","f",179
"36907","Zickzackmuster","n",179
"37227","Zollkriminalamt","n",179
"24","Abbé","m",178
"99","Abendwind","m",178
"410","Absatzrückgang","m",178
"683","Abwassereinleitung","f",178
"695","Abwehrfeuer","n",178
"1036","Altprotestantismus","m",178
"1195","Amtsbefugnisse","f",178
"1202","Amtsdeutsch","n",178
"1785","Anodenfall","m",178
"1982","Anthrachinon","n",178
"2806","Architektenrecht","n",178
"2831","Ardennenoffensive","f",178
"3149","Assoziationstheorie","f",178
"3684","Aufsichtspflichtverletzung","f",178
"3813","Augenbrauenrunzler","m",178
"3938","Ausbluten","n",178
"4059","Ausgabeverhalten","n",178
"4748","Avantgardekunst","f",178
"6389","Beraterteam","n",178
"6412","Beratungsverfahren","n",178
"7127","Betriebspersonal","n",178
"7236","Beurteilungsmerkmal","n",178
"7541","Bezugsschein","m",178
"7651","Bilanzbetrug","m",178
"7886","Bildvorlage","f",178
"8815","Disthen","m",178
"8975","Domdechant","m",178
"9226","Dränage","f",178
"10477","Einlösen","n",178
"10659","Eintiefung","f",178
"10666","Eintragungshindernis","n",178
"10914","Eisschild","m",178
"10955","Ekstatiker","m",178
"11279","Emsigkeit","f",178
"11841","Entwicklungsergebnis","n",178
"12733","Erstkäufer","m",178
"13141","Eutergesundheit","f",178
"13235","Exilgemeinschaft","f",178
"13676","Fahrzeugbesatzung","f",178
"14213","Feinblech","n",178
"14260","Feldbahn","f",178
"14466","Ferromagnetismus","m",178
"14925","Ganesha","m",178
"15946","Germanophilie","f",178
"16603","Gestaltverwandlung","f",178
"16785","Gewässerverunreinigung","f",178
"17037","Gitterkonstante","f",178
"17210","Harddisk","f",178
"17597","Hausbedarf","m",178
"17886","Hügelchen","n",178
"18046","Hydrophobie","f",178
"18157","Hypoparathyreoidismus","m",178
"18374","Imitat","n",178
"18439","Imperialist","m",178
"18565","Indikatorfunktion","f",178
"19503","Investitionsmanagement","n",178
"19544","Inzidenzrate","f",178
"19581","Iriswurzel","f",178
"20210","Kälteeinbruch","m",178
"20708","Karriereknick","m",178
"20777","Karyotyp","m",178
"20963","Katzentoilette","f",178
"21470","Kinderschwester","f",178
"21823","Klavierstunde","f",178
"21910","Kleinseite","f",178
"21968","Klimadiagramm","n",178
"22141","Knochenlager","n",178
"22499","Kommandosprache","f",178
"22883","Koniotomie","f",178
"23119","Kontaktsperre","f",178
"23306","Konzentrationsvermögen","n",178
"23540","Koronarsklerose","f",178
"23646","Korrespondenzanschrift","f",178
"24031","Krebsprävention","f",178
"24452","Kritizität","f",178
"24711","Makrobiotik","f",178
"24937","Manufakturarbeiter","m",178
"25484","Mastaba","f",178
"26652","Militärrecht","n",178
"27434","Molkereibutter","f",178
"28584","Nähkästchen","n",178
"28750","Nasensonde","f",178
"29295","Schlafeffizienz","f",178
"29346","Schlagball","m",178
"29872","Schöpfungsglaube","m",178
"30709","Schwertträger","m",178
"30753","Schwingungsenergie","f",178
"30811","Secretin","n",178
"30999","Seifensieder","m",178
"31755","Sicherheitsbewusstsein","n",178
"31969","Silberdollar","m",178
"32812","Taktilität","f",178
"33187","Technologiebereich","m",178
"33389","Telegraphist","m",178
"33721","Textilherstellung","f",178
"34140","Tschernigow","n",178
"34575","Überspielung","f",178
"34634","Überwurf","m",178
"34806","Umlegungsplan","m",178
"34821","Umprogrammierung","f",178
"35223","Unifizierung","f",178
"35268","Universitätsbildung","f",178
"35781","Untervertreter","m",178
"36001","Urnatur","f",178
"36130","Vakuumröhre","f",178
"36858","Zerstörungstrieb","m",178
"37014","Zigarrenmacher","m",178
"37065","Zinsänderung","f",178
"37391","Zugkilometer","m",178
"37473","Zululand","n",178
"37856","Zweitwohnsitz","m",178
"1685","Anlagekredit","m",177
"1767","Annahmestelle","f",177
"3030","Artikulationsstelle","f",177
"3240","Atemlosigkeit","f",177
"3562","Aufklärungskampagne","f",177
"3654","Aufscheinen","n",177
"4140","Aushungern","n",177
"4345","Ausschlussdiagnose","f",177
"4812","Baccarat","n",177
"4914","Bahnneigung","f",177
"4992","Ballettschule","f",177
"5279","Basipodit","m",177
"5288","Basisfunktion","f",177
"5680","Bebauungsdichte","f",177
"5949","Begriffsprägung","f",177
"6162","Bekehrungserlebnis","n",177
"6240","Beleuchtungsspiegel","m",177
"6983","Besucherstrom","m",177
"7768","Bildschirmanzeige","f",177
"7787","Bildstock","m",177
"8857","Divertikulose","f",177
"9072","Doppelpack","m",177
"9313","Dreisam","f",177
"9363","Drittwiderspruchsklage","f",177
"9553","Duloxetin","n",177
"9980","Ehrenmedaille","f",177
"10314","Eingangsstelle","f",177
"10602","Einsparungspotenzial","n",177
"10760","Einzelhaus","n",177
"10907","Eislaufen","n",177
"11048","Elektronenstrom","m",177
"12148","Erdendasein","n",177
"12150","Erderschütterung","f",177
"12162","Erdhälfte","f",177
"12188","Erdölraffinerie","f",177
"12576","Erntefest","n",177
"12700","Erstarrungszeit","f",177
"12859","Erythropoietin","n",177
"12954","Escitalopram","n",177
"13156","Evangelienharmonie","f",177
"13840","Familienkontext","m",177
"13851","Familienökonomie","f",177
"14034","Fastensonntag","m",177
"14309","Feldtest","m",177
"14639","Funkkontakt","m",177
"14782","Fußballturnier","n",177
"14848","Gadolinium","n",177
"14923","Gams","m",177
"15041","Gascogne","f",177
"15047","Gasfluss","m",177
"15068","Gasproduktion","f",177
"15148","Gaszähler","m",177
"15618","Generalabsolution","f",177
"16781","Gewässerkunde","f",177
"16956","Ghettobildung","f",177
"17617","Häuserzeile","f",177
"18091","Hyperhydratation","f",177
"18555","Indigenisierung","f",177
"18780","Informationsgefälle","n",177
"18922","Inkareich","n",177
"19386","Interpretierung","f",177
"19629","Ischialgie","f",177
"20317","Kampfflieger","m",177
"20619","Karambolage","f",177
"20764","Kartoffelstärkemehl","n",177
"21051","Kaval","m",177
"21292","Ketoprofen","n",177
"21462","Kinderpsychiater","m",177
"22037","Klosterhof","m",177
"22196","Knutschfleck","m",177
"22574","Kommunikationskette","f",177
"22738","Komtesse","f",177
"22949","Konkursfall","m",177
"23799","Koxalgie","f",177
"23951","Krankheitsentwicklung","f",177
"24242","Kriegsbeschädigter","m",177
"24794","Managementgebühr","f",177
"25033","Markenbotschaft","f",177
"25400","Massengut","n",177
"25462","Massivholz","n",177
"25593","Maulbeerbaum","m",177
"26044","Menorah","f",177
"26584","Milchverbrauch","m",177
"26598","Milieuschilderung","f",177
"26700","Milzruptur","f",177
"26728","Minderungsrecht","n",177
"26748","Mindestfrist","f",177
"27823","Müllsack","m",177
"28121","Mutmacher","m",177
"29329","Schlaftablette","f",177
"29479","Schlittenfahrt","f",177
"29843","Schönfärber","m",177
"30048","Schrittfrequenz","f",177
"30268","Schulmodell","n",177
"30568","Schwarzfahrer","m",177
"30727","Schwierigkeitsstufe","f",177
"31351","Selbstuntersuchung","f",177
"31446","Semikommunikation","f",177
"31623","Servilität","f",177
"31629","Seschat","f",177
"31681","Sexualpräferenz","f",177
"31835","Sichtfenster","n",177
"32102","Sinntotalität","f",177
"32268","Sklavenmarkt","m",177
"32651","Tabakrauchen","n",177
"32979","Taschenmikroskop","n",177
"33219","Teezeremonie","f",177
"34933","Umweltanalytik","f",177
"35209","Ungrammatikalität","f",177
"35394","Unterbaugruppe","f",177
"35470","Unterhaltszahlung","f",177
"36337","Zahnschutz","m",177
"36540","Zeitkontrolle","f",177
"37061","Zino","n",177
"37214","Zollbefreiung","f",177
"37462","Zulassungsvoraussetzung","f",177
"37762","Zwangsrekrutierung","f",177
"37859","Zweiwertigkeit","f",177
"296","Ablenkungsversuch","m",176
"468","Abschmelzung","f",176
"774","Achromasie","f",176
"1068","Amaranth","m",176
"2096","Antriebsart","f",176
"2202","Anzeigentext","m",176
"2308","Apparatemedizin","f",176
"2572","Arbeitskräfteknappheit","f",176
"2618","Arbeitsmarkttheorie","f",176
"3544","Aufhebbarkeit","f",176
